C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_124.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_124.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_124.jpg, 0, 0, 0, 0.0002091644
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_234.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_234.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_234.jpg, 0, 0, 0, 0.0002146532
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_341.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_341.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_341.jpg, 0, 0, 0, 0.0002099193
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_453.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_453.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_453.jpg, 0, 0, 0, 0.000222854
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_582.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_582.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_582.jpg, 0, 0, 0, 0.0001096461
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_685.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_685.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_685.jpg, 0, 0, 0, 0.0002286316
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_793.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_793.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_793.jpg, 0, 0, 0, 0.0002095365
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_37_901.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_37_901.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_37_901.jpg, 0, 0, 0, 0.0002084412
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_07_38_007.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_07_38_007.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_07_38_007.jpg, 0, 0, 0, 0.0002226536
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_49_916.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_49_916.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_49_916.jpg, 0, 0, 0, 3.139456
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_019.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_019.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_019.jpg, 0, 0, 0, 3.10795
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_123.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_123.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_123.jpg, 0, 0, 0, 3.076761
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_227.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_227.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_227.jpg, 0, 0, 0, 3.045886
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_327.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_327.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_327.jpg, 0, 0, 0, 3.015319
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_432.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_432.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_432.jpg, 0, 0, 0, 2.98506
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_533.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_533.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_533.jpg, 0, 0, 0, 2.955105
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_635.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_635.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_635.jpg, 0, 0, 0, 2.925449
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_739.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_739.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_739.jpg, 0, 0.06970619, 0, 2.902994
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_841.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_841.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_841.jpg, 0, 0.3732567, 0, 3.232834
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_50_945.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_50_945.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_50_945.jpg, -0.0941634, 0.6628447, 0, 3.904606
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_045.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_045.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_045.jpg, -0.4023489, 0.9710301, 0, 4.921348
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_147.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_147.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_147.jpg, -0.137703, 1, 0, 6.079197
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_254.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_254.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_254.jpg, 0, 1, 0, 7.218553
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_359.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_359.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_359.jpg, 0, 1, 0, 8.578555
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_463.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_463.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_463.jpg, 0, 1, 0, 9.699843
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_568.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_568.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_568.jpg, 0, 1, 0, 10.81012
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_670.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_670.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_670.jpg, -0.1157262, 1, 0, 12.02884
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_771.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_771.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_771.jpg, -0.3948777, 1, 0, 12.9411
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_874.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_874.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_874.jpg, -0.09889051, 1, 0, 14.10306
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_51_977.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_51_977.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_51_977.jpg, 0, 1, 0, 15.38878
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_077.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_077.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_077.jpg, 0, 1, 0, 16.1918
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_179.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_179.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_179.jpg, 0, 1, 0, 17.47156
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_283.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_283.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_283.jpg, 0, 1, 0, 18.31981
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_387.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_387.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_387.jpg, -0.2825358, 1, 0, 19.45272
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_489.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_489.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_489.jpg, -0.02864698, 1, 0, 20.35013
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_589.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_589.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_589.jpg, 0, 1, 0, 21.4334
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_690.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_690.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_690.jpg, 0, 1, 0, 22.37724
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_794.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_794.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_794.jpg, 0, 1, 0, 23.38412
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_895.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_895.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_895.jpg, 0, 1, 0, 24.34943
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_52_997.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_52_997.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_52_997.jpg, 0, 1, 0, 25.50574
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_102.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_102.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_102.jpg, 0, 1, 0, 26.4577
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_203.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_203.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_203.jpg, -0.2837217, 1, 0, 27.35059
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_305.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_305.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_305.jpg, -0.01264559, 1, 0, 28.28072
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_411.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_411.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_411.jpg, 0, 1, 0, 29.20181
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_511.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_511.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_511.jpg, 0, 1, 0, 30.116
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_612.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_612.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_612.jpg, 0, 1, 0, 30.19027
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_713.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_713.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_713.jpg, 0, 1, 0, 30.19028
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_816.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_816.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_816.jpg, 0, 1, 0, 30.19028
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_53_918.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_53_918.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_53_918.jpg, 0, 1, 0, 30.1903
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_026.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_026.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_026.jpg, 0, 1, 0, 30.19025
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_130.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_130.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_130.jpg, 0, 1, 0, 30.19029
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_232.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_232.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_232.jpg, 0, 1, 0, 30.19039
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_332.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_332.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_332.jpg, 0, 1, 0, 30.19029
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_433.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_433.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_433.jpg, 0, 1, 0, 30.19031
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_539.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_539.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_539.jpg, 0, 1, 0, 30.19029
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_649.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_649.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_649.jpg, 0, 1, 0, 30.1903
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_750.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_750.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_750.jpg, 0, 1, 0, 30.19032
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_855.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_855.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_855.jpg, 0, 1, 0, 30.19031
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_54_956.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_54_956.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_54_956.jpg, 0, 1, 0, 30.19028
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_057.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_057.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_057.jpg, -0.3041958, 1, 0, 30.16868
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_159.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_159.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_159.jpg, -0.4488087, 1, 0, 30.16285
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_260.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_260.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_260.jpg, -0.1477566, 1, 0, 30.19302
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_365.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_365.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_365.jpg, 0, 1, 0, 30.18887
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_469.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_469.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_469.jpg, 0.2780913, 1, 0, 30.16621
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_572.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_572.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_572.jpg, 0.03912088, 1, 0, 30.19016
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_676.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_676.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_676.jpg, 0, 1, 0, 30.19009
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_779.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_779.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_779.jpg, 0, 1, 0, 30.1899
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_882.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_882.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_882.jpg, 0, 1, 0, 30.1901
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_55_985.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_55_985.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_55_985.jpg, 0.3075075, 1, 0, 30.17086
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_56_087.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_56_087.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_56_087.jpg, 0.01944241, 1, 0, 30.18992
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_56_188.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_56_188.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_56_188.jpg, 0, 1, 0, 30.18993
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_56_289.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_56_289.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_56_289.jpg, 0, 1, 0, 30.19022
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_56_395.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_56_395.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_56_395.jpg, 0, 1, 0, 30.19026
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_56_501.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_56_501.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_56_501.jpg, 0, 1, 0, 30.19027
C:\Users\ACER\Desktop\simulator-windows-64\IMG\center_2020_02_18_23_09_56_601.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\left_2020_02_18_23_09_56_601.jpg, C:\Users\ACER\Desktop\simulator-windows-64\IMG\right_2020_02_18_23_09_56_601.jpg, 0, 1, 0, 30.19029
